text,id
"RT @UN_Women: Thank you for your vision, Meghan Markle. #RoyalWedding https://t.co/hfczpknSgD",4349
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,1627
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,508
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,4510
RT @BrennaSimonSays: Meghan Markle has been a game changer since she was 11-years-old. You go girl! #RoyalWedding https://t.co/Ydyohtdxdk,369
I liked a @YouTube video https://t.co/7G0c7cbpEH John Oliver Warns Meghan Markle What She's Getting Herself Into,5550
TIME Celebrates Royal Wedding With Special Cover: Meghan Markle hasn’t just made headlines… https://t.co/s14H3pWU4s,5881
Just waiting for you to set me up on a Meghan Markle type blind date! https://t.co/gzCpFbao0y,71
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,556
"RT @WritersofColour: We love it when a white man tells us racism is over! 
The authenticity of his experience as someone who has no doubt e…",2935
"RT @mic: Katy Perry tells the world that she thinks Meghan Markle’s dress didn’t fit, as if the duchess asked https://t.co/sWq8IjcDOW https…",3591
"RT @jenniferbrown: ""I am proud to be a feminist."" Megan Markle's new royal webpage emphasizes her work on women's empowerment https://t.co/…",5353
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,1006
"Did you hear the ""first dance"" at Prince Harry's and Meghan Markle's wedding was Whitney Houston's- ""I Wanna Dance… https://t.co/JTqWMTGKET",3876
James Corden reveals the awkward reason he almost interrupted the Royal Wedding https://t.co/T1Isp2G0om https://t.co/KXKmTYHcLR,2017
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,394
"RT @_angeldei: Meghan Markle’s friend set her up with a prince, my friends set me up with a bottle of tequila and a pounding headache the n…",139
"RT @voguemagazine: Appearing to channel the English royalty's penchant for pastels, @PriyankaChopra put an entirely new spin on a classic.…",2208
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,4902
"RT @TIME: ""Why a Royal Meghan Markle matters"" https://t.co/e7ZJEFE74Q",4042
RT @WomensHealthMag: Katy Perry had the nerve to say Meghan Markle's wedding dress needed “one more fitting”: https://t.co/MlsTWXviM8 https…,2034
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,1569
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,3095
"RT @_angeldei: Meghan Markle’s friend set her up with a prince, my friends set me up with a bottle of tequila and a pounding headache the n…",4870
"RT @pictureboston: Local #Boston reaction to #RoyalWedding . Mia Ordway snaps a selfie with ""The Queen's Guard"" as hundreds watch the weddi…",1996
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,412
RT @BrennaSimonSays: Meghan Markle has been a game changer since she was 11-years-old. You go girl! #RoyalWedding https://t.co/Ydyohtdxdk,1303
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,2913
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,4440
RT @curlyfro: do y’all get the SABR Negro Leagues Committee’s newsletter? there’s a write-up on Meghan Markle’s connection to the Negro Lea…,4385
"RT @adamlea2: Let’s take a moment to honor this beautiful, strong woman; Meghan Markle’s Mother, Doria Ragland, who sat alone, a million mi…",1699
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,193
"RT @_angeldei: Meghan Markle’s friend set her up with a prince, my friends set me up with a bottle of tequila and a pounding headache the n…",1473
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,5418
RT @ELLEmagazine: If you don't have anything nice to say... https://t.co/U8RqRNrZg8,5185
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,3274
RT @GallowayExposed: Corbynist MP Emma Dent-Coad thinks that the words to God Save the Queen are “very disturbing”. The irony here is that…,2632
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,3455
Duchess Of Sussex: Here are 12 things Meghan Markle can't do as a royal https://t.co/5p2tyy3F3R https://t.co/ZILaMFVkRo,4299
9 things Meghan Markle can't do now she's a member of the Royal Family https://t.co/Aw7CENLq2g https://t.co/eRqJf0DXNW,5889
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,2336
I liked a @YouTube video https://t.co/pJOfyFhN4H Meghan Markle - Is Charming &amp; Fun With Craig Ferguson,5079
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,4253
Duchess Of Sussex: Here are 12 things Meghan Markle can't do as a royal https://t.co/MkJurGNVVw https://t.co/tfqNb0PvtZ,266
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,3279
"RT @ChrisLutolf: Far away from home.
Unfamiliar surroundings.
Sitting on the pew.
Alone - with grace &amp; dignity.
A loving mother.
Doria Ragl…",1312
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,131
"RT @WritersofColour: We love it when a white man tells us racism is over! 
The authenticity of his experience as someone who has no doubt e…",4609
GET THE LOOK: Meghan Markle’s Givenchy And Stella McCartney Dresses Perfect For Spring https://t.co/IUEbTFXhHV,5852
Meghan Markle and the Bicultural Blackness of the Royal Wedding https://t.co/MsNCotQkKg,3649
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,3121
"Official fan girl of: Hamilton, Meghan Markle and Harry, Mean Girls and now Laverne Cox. https://t.co/8XK7l2mu9E",1440
"Prince Harry, Meghan Markle delay honeymoon until after first event as Duke and Duchess https://t.co/m5cYdisryn",5133
what the fuck is wrong with meghan markle's family like leave the girl alone and stop acting so damn entitled,423
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,5923
RT @BrennaSimonSays: Meghan Markle has been a game changer since she was 11-years-old. You go girl! #RoyalWedding https://t.co/Ydyohtdxdk,3793
is that not meghan markle https://t.co/GDMDMin7GF,5718
"RT @jackieaina: Meghan Markle’s wedding day hair/makeup cost an estimated $13,000, and yet look at how clean but also gorgeous she looks.…",5745
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,5527
RT @TODAYshow: The Most Rev. Michael Curry tells us he was quite nervous before giving his unforgettable sermon at Prince Harry and Meghan…,3962
RT @voguemagazine: The best reactions to the #royalwedding. https://t.co/2LnhaG0Bgg,5355
"RT @jackieaina: Meghan Markle’s wedding day hair/makeup cost an estimated $13,000, and yet look at how clean but also gorgeous she looks.…",342
RT @hellomag: Newlyweds Prince Harry and Meghan leave Windsor: https://t.co/6JmRx91IB9 https://t.co/mbTlcKgzvh,2273
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,4320
"RT @RyanEGraney: Here’s the story of Guy, Meghan Markle’s beagle. 

A homeless beagle from Kentucky is now living in Kensington Palace.

#R…",2730
"RT @ABC: Prince Charles takes the hand of Doria Ragland, Meghan Markle’s mother, as they move from the Quire for the signing of the registe…",2700
RT @Pixelrights: #PixelrightsLIVE <ed><U+00A0><U+00BC><ed><U+00BE><U+00A5> Q&amp;A interview today at 1300 GMT is on the Pixelrights INSTAGRAM LIVE <ed><U+00A0><U+00BD><ed><U+00B8><U+0089> https://t.co/Kbcgc5lggB <ed><U+00A0><U+00BC><ed><U+00BE><U+00A5> @richf…,4586
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,1256
"RT @erinruberry: Meghan Markle’s rescue dog, a beagle named Guy, rode into Windsor with Queen Elizabeth earlier this week https://t.co/81zH…",3476
Prince Harry &amp; Meghan Markle Even Paid Tribute To Princess Diana In Their Royal Wedding Portraits! https://t.co/Hsn3kC6bMd,5121
"RT @ChrisLutolf: Far away from home.
Unfamiliar surroundings.
Sitting on the pew.
Alone - with grace &amp; dignity.
A loving mother.
Doria Ragl…",3674
"RT @katyspicscom: #VIDEO | @katyperry comments on the #RoyalWedding and shares her warm wishes for Prince Harry and Meghan Markle <ed><U+00A0><U+00BD><ed><U+00B2><U+008D><U+2764><U+FE0F>

“It’…",4699
"""Five Prominent But Lesser-Known Black Dignitaries At Prince Harry and Meghan Markle’s Royal Wedding""  https://t.co/2jhCtfxWQj",4280
"RT @adamlea2: Let’s take a moment to honor this beautiful, strong woman; Meghan Markle’s Mother, Doria Ragland, who sat alone, a million mi…",2635
RT @Hepworthclare: Michael Gove jokes about Meghan Markle’s “exotic” heritage at thinktank launch https://t.co/pghmRwyXBq,4687
Meghan Markle And Prince Harry's Royal Wedding Versus Nigerian Wedding https://t.co/D39pDfBMwp https://t.co/eYrH8IBEzo,4981
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,5974
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,2800
"RT @SuMoh7: “You’ll often hear people say ‘will you help women find their voices’ - and I fundamentally disagree with that, because women d…",1492
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,1701
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,16
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,5096
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,3602
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,3538
"Although originally saying she would do her own make-up, on her big day Meghan called upon long time friend Daniel… https://t.co/YrodplO6eL",617
"RT @erinruberry: Meghan Markle’s rescue dog, a beagle named Guy, rode into Windsor with Queen Elizabeth earlier this week https://t.co/81zH…",833
"RT @alannallama: Meghan Markle's dog, whom she adopted from a shelter, got to ride to the #RoyalWedding in the car with the QUEEN. Started…",2519
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,4139
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,2719
"RT @Wikipedia: Most-visited English Wikipedia pages yesterday:

1. Meghan, Duchess of Sussex
2. Meghan Markle
3. Prince Harry
4. Queen Eliz…",2649
"Former President Barack Obama is a good husband and good father; however, Her Royal Highness Meghan Markle, Duchess… https://t.co/ZLbjnoSXZV",893
"RT @voguemagazine: There's power in the fact that, in the face of all the publicity and drama, Meghan Markle decided that the only person s…",2636
"RT @jackieaina: Meghan Markle’s wedding day hair/makeup cost an estimated $13,000, and yet look at how clean but also gorgeous she looks.…",828
Simultaneously jealous of and in awe of/worshipping Meghan Markle,4032
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,1332
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,3385
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,4455
I just saw Meghan Markle!!!! #BuckinghamPalace #MeghanMarkle,4579
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,642
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,4001
"RT @CBSThisMorning: ""I think now we can see William and Harry and Kate and Meghan are the new modern Royals."" -- Colleen Harris 

#RoyalWed…",5205
RT @aliaa08: Love this <U+2728><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.co/JSj5wNIOzJ,4890
"Lamin Manneh - army veteran and WHILL Powerchair Ambassador for TGA, training for the 2018 Invictus Games. Recently… https://t.co/uSs3hpVBIL",5343
